icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c52f9','QLK54D',144.8281,-37.6166,266.7,63.3,FALSE,172.53,-4.88,'4321',1551239072,0.8888889
'7c52f9','QLK54D',144.832,-37.6376,190.5,65.55,FALSE,171.42,-4.55,'4321',1551239109,0.9444444
'7c52f9','QLK54D',144.8331,-37.6433,160.02,64.9,FALSE,172.26,-4.23,'4321',1551239119,1.0000000
'7c7f25','ZEF',144.9159,-37.7307,38.1,41.7,FALSE,267.88,-0.98,'0100',1551238527,0.0000000
'7c7f25','',144.9008,-37.7314,114.3,36.62,FALSE,184.03,4.23,'0324',1551239859,0.0178571
'7c7f25','ZEF',144.9007,-37.7334,137.16,36.58,FALSE,183.22,4.23,'0324',1551239865,0.0357143
'7c7f25','ZEF',144.9002,-37.7379,182.88,37.13,FALSE,183.97,2.93,'0324',1551239879,0.0535714
'7c7f25','ZEF',144.8999,-37.7414,213.36,37.33,FALSE,187.13,5.2,'0324',1551239889,0.0714286
'7c7f25','ZEF',144.899,-37.7481,281.94,39.22,FALSE,184.51,5.53,'0324',1551239909,0.0892857
'7c7f25','ZEF',144.8984,-37.7518,327.66,38.94,FALSE,195.32,3.25,'0324',1551239919,0.1071429
'7c7f25','ZEF',144.8954,-37.7545,342.9,44.17,FALSE,243.73,1.63,'0324',1551239930,0.1250000
'7c7f25','ZEF',144.8906,-37.7555,381,44.3,FALSE,257.25,3.58,'0324',1551239939,0.1428571
'7c7f25','ZEF',144.8858,-37.7563,419.1,44.32,FALSE,260.65,2.93,'0324',1551239949,0.1607143
'7c7f25','ZEF',144.8803,-37.7568,449.58,45.05,FALSE,263.44,2.6,'0324',1551239960,0.1785714
'7c7f25','ZEF',144.8755,-37.7573,487.68,43.01,FALSE,263.13,5.2,'0324',1551239969,0.1964286
'7c7f25','ZEF',144.8706,-37.7578,533.4,41.93,FALSE,263.66,3.9,'0324',1551239980,0.2142857
'7c7f25','ZEF',144.8662,-37.7582,563.88,43.65,FALSE,261.87,1.63,'0324',1551239989,0.2321429
'7c7f25','ZEF',144.8561,-37.7593,647.7,42.5,FALSE,263.05,4.55,'0324',1551240009,0.2500000
'7c7f25','ZEF',144.8512,-37.7598,670.56,44.54,FALSE,263.37,2.28,'0324',1551240020,0.2678571
'7c7f25','ZEF',144.8461,-37.7603,701.04,44.03,FALSE,263.29,3.25,'0324',1551240029,0.2857143
'7c7f25','ZEF',144.8411,-37.7608,731.52,45.05,FALSE,263.44,2.28,'0324',1551240039,0.3035714
'7c7f25','ZEF',144.836,-37.7612,754.38,45.46,FALSE,264.81,2.6,'0324',1551240049,0.3214286
'7c7f25','ZEF',144.8306,-37.7615,784.86,45.86,FALSE,266.78,2.93,'0324',1551240060,0.3392857
'7c7f25','ZEF',144.8258,-37.7617,807.72,45.86,FALSE,266.78,2.93,'0324',1551240069,0.3571429
'7c7f25','ZEF',144.8204,-37.7618,845.82,45.27,FALSE,269.35,3.25,'0324',1551240079,0.3750000
'7c7f25','ZEF',144.8152,-37.762,853.44,49.71,FALSE,263.46,1.3,'0324',1551240089,0.3928571
'7c7f25','ZEF',144.8036,-37.7637,876.3,51.28,FALSE,256.66,0.33,'0324',1551240110,0.4107143
'7c7f25','ZEF',144.798,-37.7645,861.06,53.62,FALSE,261.17,0,'0324',1551240119,0.4285714
'7c7f25','ZEF',144.7917,-37.7652,861.06,54.57,FALSE,261.87,0,'0324',1551240129,0.4464286
'7c7f25','ZEF',144.7858,-37.7659,861.06,54.64,FALSE,261.34,0,'0324',1551240139,0.4642857
'7c7f25','ZEF',144.7794,-37.7667,861.06,54.72,FALSE,260.8,0,'0324',1551240149,0.4821429
'7c7f25','ZEF',144.7735,-37.7674,861.06,54.72,FALSE,260.8,0,'0324',1551240159,0.5000000
'7c7f25','ZEF',144.7672,-37.7682,861.06,54.8,FALSE,260.27,0,'0324',1551240169,0.5178571
'7c7f25','ZEF',144.7611,-37.7691,861.06,54.8,FALSE,260.27,0,'0324',1551240179,0.5357143
'7c7f25','ZEF',144.7546,-37.7699,861.06,54.72,FALSE,260.8,0,'0324',1551240190,0.5535714
'7c7f25','ZEF',144.7427,-37.7715,861.06,54.3,FALSE,260.18,0,'0324',1551240209,0.5714286
'7c7f25','ZEF',144.7369,-37.7723,861.06,54.3,FALSE,260.18,0,'0324',1551240219,0.5892857
'7c7f25','ZEF',144.7302,-37.7731,861.06,54.21,FALSE,260.72,0,'0324',1551240230,0.6071429
'7c7f25','ZEF',144.7246,-37.7739,861.06,53.62,FALSE,261.17,0,'0324',1551240239,0.6250000
'7c7f25','ZEF',144.7189,-37.7745,861.06,53.55,FALSE,261.71,0,'0324',1551240249,0.6428571
'7c7f25','ZEF',144.7126,-37.7752,861.06,53.47,FALSE,262.26,-0.33,'0324',1551240259,0.6607143
'7c7f25','ZEF',144.7068,-37.7758,861.06,52.9,FALSE,262.74,0,'0324',1551240269,0.6785714
'7c7f25','ZEF',144.7005,-37.7764,861.06,51.37,FALSE,262.52,-0.33,'0324',1551240280,0.6964286
'7c7f25','ZEF',144.6951,-37.777,861.06,50.28,FALSE,262.95,0,'0324',1551240289,0.7142857
'7c7f25','ZEF',144.6842,-37.7781,861.06,48.24,FALSE,262.65,0,'0324',1551240309,0.7321429
'7c7f25','ZEF',144.6784,-37.7787,861.06,48.31,FALSE,262.04,0,'0324',1551240320,0.7500000
'7c7f25','ZEF',144.6735,-37.7792,861.06,47.87,FALSE,261.35,0,'0324',1551240329,0.7678571
'7c7f25','ZEF',144.6677,-37.78,861.06,47.45,FALSE,260.64,0,'0324',1551240339,0.7857143
'7c7f25','ZEF',144.6627,-37.7806,861.06,47.45,FALSE,260.64,0,'0324',1551240349,0.8035714
'7c7f25','ZEF',144.657,-37.7814,861.06,47.95,FALSE,260.74,0,'0324',1551240360,0.8214286
'7c7f25','ZEF',144.6517,-37.782,861.06,47.95,FALSE,260.74,0,'0324',1551240369,0.8392857
'7c7f25','ZEF',144.6461,-37.7828,861.06,48.46,FALSE,260.84,0,'0324',1551240380,0.8571429
'7c7f25','ZEF',144.641,-37.7834,861.06,48.97,FALSE,260.93,0,'0324',1551240389,0.8750000
'7c7f25','ZEF',144.6299,-37.7845,876.3,48.31,FALSE,262.04,1.63,'0324',1551240410,0.8928571
'7c7f25','ZEF',144.6249,-37.7852,914.4,46.31,FALSE,257.82,4.55,'0324',1551240419,0.9107143
'7c7f25','ZEF',144.6197,-37.7862,952.5,44.3,FALSE,257.25,3.25,'0324',1551240430,0.9285714
'7c7f25','ZEF',144.615,-37.787,982.98,44.81,FALSE,257.4,2.93,'0324',1551240439,0.9464286
'7c7f25','ZEF',144.6099,-37.7878,1013.46,43.59,FALSE,258.42,2.93,'0324',1551240449,0.9642857
'7c7f25','ZEF',144.6051,-37.7886,1036.32,44.59,FALSE,258.69,2.28,'0324',1551240459,0.9821429
'7c7f25','ZEF',144.6,-37.7893,1066.8,43.39,FALSE,259.76,2.93,'0324',1551240470,1.0000000
'7c6d9c','',144.818,-37.6604,167.64,88.31,FALSE,275.01,12.35,'3254',1551238639,0.0000000
'7c6d9c','',144.8071,-37.6596,320.04,89.48,FALSE,275.94,15.61,'3254',1551238650,0.0588235
'7c6d9c','QFA440',144.7972,-37.6589,457.2,90.32,FALSE,274.57,14.63,'3254',1551238659,0.1176471
'7c6d9c','QFA440',144.7862,-37.6582,548.64,97.07,FALSE,274.86,7.8,'3254',1551238670,0.1764706
'7c6d9c','QFA440',144.7744,-37.6575,624.84,106.38,FALSE,274.99,8.78,'3254',1551238680,0.2352941
'7c6d9c','QFA440',144.7628,-37.6567,693.42,113,FALSE,274.44,7.48,'3254',1551238689,0.2941176
'7c6d9c','QFA440',144.7348,-37.655,861.06,127.96,FALSE,274.38,11.38,'3254',1551238709,0.3529412
'7c6d9c','QFA440',144.7189,-37.6541,990.6,133.01,FALSE,273.77,14.63,'3254',1551238720,0.4117647
'7c6d9c','QFA440',144.705,-37.6534,1158.24,133.01,FALSE,273.77,19.18,'3254',1551238729,0.4705882
'7c6d9c','QFA440',144.6887,-37.6525,1325.88,135.69,FALSE,274.35,15.61,'3254',1551238740,0.5294118
'7c6d9c','QFA440',144.6745,-37.6499,1493.52,135.52,FALSE,289.05,20.16,'3254',1551238749,0.5882353
'7c6d9c','QFA440',144.661,-37.6431,1684.02,134.69,FALSE,306.3,19.83,'3254',1551238760,0.6470588
'7c6d9c','QFA440',144.6518,-37.6347,1851.66,134.89,FALSE,323.22,19.51,'3254',1551238769,0.7058824
'7c6d9c','QFA440',144.645,-37.6222,2042.16,136.82,FALSE,342.04,18.53,'3254',1551238780,0.7647059
'7c6d9c','QFA440',144.6409,-37.6107,2186.94,139.21,FALSE,343.91,13.98,'3254',1551238790,0.8235294
'7c6d9c','QFA440',144.6314,-37.586,2308.86,155.41,FALSE,343.06,6.5,'3254',1551238809,0.8823529
'7c6d9c','QFA440',144.6275,-37.5711,2369.82,162.47,FALSE,351.07,7.8,'3254',1551238820,0.9411765
'7c6d9c','QFA440',144.6284,-37.5568,2506.98,167.71,FALSE,6.34,16.58,'3254',1551238829,1.0000000
'7c6d9e','QFA881',144.8171,-37.5575,632.46,98.73,FALSE,171.91,-5.2,'1027',1551238659,0.0000000
'7c6d9e','QFA881',144.8187,-37.5658,579.12,93.56,FALSE,171.78,-5.53,'1027',1551238669,0.0833333
'7c6d9e','QFA881',144.8202,-37.5741,541.02,87.89,FALSE,171.59,-4.88,'1027',1551238679,0.1666667
'7c6d9e','QFA881',144.8216,-37.5816,495.3,83.82,FALSE,171.17,-4.55,'1027',1551238689,0.2500000
'7c6d9e','QFA881',144.8241,-37.5952,419.1,74.35,FALSE,171.65,-3.9,'1027',1551238709,0.3333333
'7c6d9e','QFA881',144.8254,-37.6023,381,73.85,FALSE,171.59,-3.9,'1027',1551238719,0.4166667
'7c6d9e','QFA881',144.826,-37.6059,358.14,73.92,FALSE,171.19,-3.9,'1027',1551238725,0.5000000
'7c6d9e','QFA881',144.8279,-37.6152,304.8,73.85,FALSE,171.59,-3.9,'1027',1551238739,0.5833333
'7c6d9e','QFA881',144.828,-37.6162,297.18,73.85,FALSE,171.59,-3.9,'1027',1551238741,0.6666667
'7c6d9e','QFA881',144.8294,-37.6234,259.08,74.35,FALSE,171.65,-3.9,'1027',1551238752,0.7500000
'7c6d9e','QFA881',144.8315,-37.635,190.5,73.92,FALSE,171.19,-3.58,'1027',1551238769,0.8333333
'7c6d9e','QFA881',144.8327,-37.6415,152.4,75.88,FALSE,171.81,-4.23,'1027',1551238779,0.9166667
'7c6d9e','QFA881',144.833,-37.6429,100.24,75.88,FALSE,171.81,-3.25,'1027',1551238781,1.0000000
'7c6ac5','VDJ',144.9329,-37.7878,365.76,54.88,FALSE,6.46,-1.95,'0100',1551238709,0.0000000
'7c6ac5','VDJ',144.9337,-37.7827,350.52,55.23,FALSE,9.11,-0.65,'0100',1551238719,0.0384615
'7c6ac5','VDJ',144.9344,-37.778,350.52,54.43,FALSE,7.06,0.33,'0100',1551238729,0.0769231
'7c6ac5','VDJ',144.9352,-37.773,350.52,53.47,FALSE,7.74,0,'0100',1551238739,0.1153846
'7c6ac5','VDJ',144.9361,-37.7684,350.52,53.98,FALSE,7.67,-0.33,'0100',1551238749,0.1538462
'7c6ac5','VDJ',144.9371,-37.7633,342.9,54.89,FALSE,10.26,-0.98,'0100',1551238759,0.1923077
'7c6ac5','VDJ',144.9381,-37.7588,335.28,54.89,FALSE,10.26,-0.33,'0100',1551238769,0.2307692
'7c6ac5','VDJ',144.9395,-37.7535,327.66,56.7,FALSE,11.51,-1.63,'0100',1551238779,0.2692308
'7c6ac5','VDJ',144.9405,-37.7488,297.18,57.26,FALSE,8.79,-3.25,'0100',1551238789,0.3076923
'7c6ac5','VDJ',144.9421,-37.7386,236.22,55.8,FALSE,5.29,-2.28,'0100',1551238809,0.3461538
'7c6ac5','VDJ',144.942,-37.7341,213.36,54.72,FALSE,350.8,-1.95,'0100',1551238818,0.3846154
'7c6ac5','VDJ',144.9402,-37.7311,198.12,54.26,FALSE,317.69,-2.93,'0100',1551238825,0.4230769
'7c6ac5','VDJ',144.9338,-37.7299,167.64,51.37,FALSE,262.52,-1.63,'0100',1551238837,0.4615385
'7c6ac5','VDJ',144.9273,-37.7303,129.54,48.49,FALSE,265.74,-3.58,'0100',1551238848,0.5000000
'7c6ac5','VDJ',144.9211,-37.7305,45.72,45.86,FALSE,266.78,-3.9,'0100',1551238859,0.5384615
'7c6ac5','VDJ',144.915,-37.7308,45.72,45.86,FALSE,266.78,-3.9,'0100',1551238871,0.5769231
'7c6ac5','',144.9011,-37.7305,83.82,46.33,FALSE,181.91,3.58,None,1551239959,0.6153846
'7c6ac5','VDJ',144.9008,-37.7335,114.3,48.63,FALSE,186.07,4.55,'0100',1551239966,0.6538462
'7c6ac5','VDJ',144.9,-37.7393,190.5,48.63,FALSE,186.07,5.85,'0100',1551239979,0.6923077
'7c6ac5','VDJ',144.8993,-37.7434,236.22,48.97,FALSE,189.07,4.23,'0100',1551239989,0.7307692
'7c6ac5','VDJ',144.8975,-37.7526,312.42,50.03,FALSE,184.13,5.2,'0100',1551240009,0.7692308
'7c6ac5','VDJ',144.8971,-37.7571,358.14,50.17,FALSE,185.89,4.55,'0100',1551240019,0.8076923
'7c6ac5','VDJ',144.897,-37.7617,388.62,54.06,FALSE,177.82,2.6,'0100',1551240029,0.8461538
'7c6ac5','VDJ',144.8971,-37.7671,411.48,58.65,FALSE,179.5,1.63,'0100',1551240039,0.8846154
'7c6ac5','VDJ',144.8972,-37.7725,426.72,62.27,FALSE,178.58,1.95,'0100',1551240049,0.9230769
'7c6ac5','VDJ',144.8972,-37.7784,419.1,66.38,FALSE,181.33,-0.33,'0100',1551240059,0.9615385
'7c6ac5','VDJ',144.8968,-37.7845,426.72,68.14,FALSE,184.76,0.33,'0100',1551240069,1.0000000
'7c77f6','QFA762',144.8163,-37.5531,662.94,98.8,FALSE,171.62,-5.53,'7233',1551238780,0.0000000
'7c77f6','QFA762',144.8176,-37.56,617.22,95.16,FALSE,171.61,-5.2,'7233',1551238788,0.0909091
'7c77f6','QFA762',144.8208,-37.5775,525.78,87.89,FALSE,171.59,-4.55,'7233',1551238809,0.1818182
'7c77f6','QFA762',144.8224,-37.5855,480.06,84.49,FALSE,170.54,-3.58,'7233',1551238820,0.2727273
'7c77f6','QFA762',144.8236,-37.5924,441.96,79.89,FALSE,172.6,-3.58,'7233',1551238829,0.3636364
'7c77f6','QFA762',144.8249,-37.5997,396.24,77.56,FALSE,171.22,-4.55,'7233',1551238840,0.4545455
'7c77f6','QFA762',144.8257,-37.6039,373.38,77.56,FALSE,171.22,-4.55,'7233',1551238846,0.5454545
'7c77f6','QFA762',144.8273,-37.6126,320.04,78.43,FALSE,172.08,-4.23,'7233',1551238859,0.6363636
'7c77f6','QFA762',144.828,-37.6165,297.18,77.99,FALSE,171.66,-3.9,'7233',1551238864,0.7272727
'7c77f6','QFA762',144.8298,-37.6258,243.84,78.07,FALSE,171.28,-5.2,'7233',1551238878,0.8181818
'7c77f6','QFA762',144.8314,-37.6343,198.12,77.05,FALSE,171.17,-3.9,'7233',1551238890,0.9090909
'7c77f6','QFA762',144.8329,-37.6425,152.4,77.48,FALSE,171.6,-3.25,'7233',1551238902,1.0000000
'7c6d75','JST973',144.5759,-37.7688,4373.88,166.19,FALSE,80.92,-6.83,'4236',1551238809,0.0000000
'7c6d75','JST973',144.5948,-37.7663,4297.68,165.18,FALSE,80.86,-8.78,'4236',1551238819,0.0232558
'7c6d75','JST973',144.6126,-37.7641,4206.24,165.68,FALSE,80.89,-9.43,'4236',1551238829,0.0465116
'7c6d75','JST973',144.6316,-37.7617,4122.42,165.77,FALSE,80.71,-8.78,'4236',1551238839,0.0697674
'7c6d75','JST973',144.649,-37.7594,4046.22,165.77,FALSE,80.71,-7.8,'4236',1551238849,0.0930233
'7c6d75','JST973',144.6675,-37.757,3970.02,165.18,FALSE,80.86,-8.45,'4236',1551238859,0.1162791
'7c6d75','JST973',144.6864,-37.7546,3878.58,165.77,FALSE,80.71,-9.1,'4236',1551238869,0.1395349
'7c6d75','JST973',144.7041,-37.7523,3825.24,164.75,FALSE,80.66,-5.53,'4236',1551238878,0.1627907
'7c6d75','JST973',144.7246,-37.7496,3771.9,162.05,FALSE,80.87,-4.55,'4236',1551238889,0.1860465
'7c6d75','JST973',144.7605,-37.745,3634.74,160.1,FALSE,80.57,-8.13,'4236',1551238909,0.2093023
'7c6d75','JST973',144.777,-37.7429,3550.92,160.1,FALSE,80.57,-8.13,'4236',1551238919,0.2325581
'7c6d75','JST973',144.7959,-37.7404,3482.34,159.51,FALSE,80.72,-6.83,'4236',1551238929,0.2558140
'7c6d75','JST973',144.8131,-37.7383,3421.38,158.76,FALSE,81.24,-7.48,'4236',1551238939,0.2790698
'7c6d75','JST973',144.8315,-37.736,3337.56,158.25,FALSE,81.21,-8.78,'4236',1551238949,0.3023256
'7c6d75','JST973',144.849,-37.7339,3246.12,158.76,FALSE,81.24,-10.08,'4236',1551238959,0.3255814
'7c6d75','JST973',144.8668,-37.7317,3139.44,160.28,FALSE,81.32,-10.4,'4236',1551238970,0.3488372
'7c6d75','JST973',144.8848,-37.7295,3063.24,160.28,FALSE,81.32,-7.15,'4236',1551238979,0.3720930
'7c6d75','JST973',144.9019,-37.7274,2994.66,158.92,FALSE,80.87,-7.48,'4236',1551238989,0.3953488
'7c6d75','JST973',144.936,-37.7163,2796.54,160.53,FALSE,50.85,-9.1,'4236',1551239009,0.4186047
'7c6d75','JST973',144.9474,-37.7061,2735.58,157.71,FALSE,35.04,-5.2,'4236',1551239019,0.4418605
'7c6d75','JST973',144.9554,-37.694,2682.24,154.02,FALSE,20.74,-6.83,'4236',1551239028,0.4651163
'7c6d75','JST973',144.9592,-37.6801,2598.42,150.72,FALSE,6.66,-8.13,'4236',1551239039,0.4883721
'7c6d75','JST973',144.9586,-37.6659,2522.22,148.67,FALSE,355.24,-7.48,'4236',1551239050,0.5116279
'7c6d75','JST973',144.9573,-37.6516,2453.64,147.9,FALSE,356.61,-7.48,'4236',1551239060,0.5348837
'7c6d75','JST973',144.9567,-37.6399,2385.06,147.75,FALSE,357.81,-7.15,'4236',1551239070,0.5581395
'7c6d75','JST973',144.9559,-37.6248,2316.48,146.26,FALSE,357.38,-6.18,'4236',1551239080,0.5813953
'7c6d75','JST973',144.9552,-37.6135,2255.52,145.28,FALSE,356.96,-6.18,'4236',1551239090,0.6046512
'7c6d75','JST973',144.9535,-37.5887,2133.6,143.25,FALSE,356.71,-7.15,'4236',1551239108,0.6279070
'7c6d75','JST973',144.9525,-37.5748,2049.78,142.74,FALSE,356.69,-7.48,'4236',1551239119,0.6511628
'7c6d75','JST973',144.9516,-37.5617,1981.2,142.74,FALSE,356.69,-7.8,'4236',1551239129,0.6744186
'7c6d75','JST973',144.8159,-37.5499,701.04,97.13,FALSE,172.08,-5.53,'4236',1551239409,0.6976744
'7c6d75','JST973',144.817,-37.5564,662.94,95.67,FALSE,171.65,-5.53,'4236',1551239416,0.7209302
'7c6d75','JST973',144.8189,-37.5666,601.98,91.52,FALSE,171.6,-5.53,'4236',1551239429,0.7441860
'7c6d75','JST973',144.8203,-37.5745,548.64,88.4,FALSE,171.63,-4.55,'4236',1551239438,0.7674419
'7c6d75','JST973',144.8218,-37.582,495.3,82.72,FALSE,171.42,-4.55,'4236',1551239449,0.7906977
'7c6d75','JST973',144.8232,-37.5898,449.58,77.92,FALSE,172.03,-4.23,'4236',1551239459,0.8139535
'7c6d75','JST973',144.8245,-37.5966,411.48,75.45,FALSE,171.37,-3.9,'4236',1551239470,0.8372093
'7c6d75','JST973',144.8257,-37.6025,388.62,74.43,FALSE,171.25,-3.25,'4236',1551239478,0.8604651
'7c6d75','JST973',144.8266,-37.6084,365.76,73.06,FALSE,173.13,-3.58,'4236',1551239487,0.8837209
'7c6d75','JST973',144.8281,-37.617,312.42,73.85,FALSE,171.59,-3.58,'4236',1551239500,0.9069767
'7c6d75','JST973',144.8301,-37.6266,236.22,74.51,FALSE,170.86,-4.55,'4236',1551239514,0.9302326
'7c6d75','JST973',144.8317,-37.6363,190.5,73.77,FALSE,171.98,-3.58,'4236',1551239530,0.9534884
'7c6d75','JST973',144.833,-37.6429,144.78,73.41,FALSE,171.13,-4.55,'4236',1551239539,0.9767442
'7c6d75','JST973',144.8335,-37.6456,121.92,73.77,FALSE,171.98,-3.58,'4236',1551239544,1.0000000
'7c6d9a','QFA820',144.8196,-37.6605,144.78,84.21,FALSE,275.26,11.05,'4345',1551238869,0.0000000
'7c6d9a','QFA820',144.8172,-37.6603,251.46,84.72,FALSE,275.23,10.73,'4345',1551238871,0.0625000
'7c6d9a','QFA820',144.8014,-37.6593,373.38,86.73,FALSE,274.76,13,'4345',1551238888,0.1250000
'7c6d9a','QFA820',144.7798,-37.6578,548.64,100.54,FALSE,273.81,8.13,'4345',1551238909,0.1875000
'7c6d9a','QFA820',144.7673,-37.6572,617.22,110.44,FALSE,274.54,5.85,'4345',1551238919,0.2500000
'7c6d9a','QFA820',144.7537,-37.6562,685.8,121.25,FALSE,274.38,8.78,'4345',1551238929,0.3125000
'7c6d9a','QFA820',144.7393,-37.6551,792.48,129.42,FALSE,276.39,14.96,'4345',1551238939,0.3750000
'7c6d9a','QFA820',144.724,-37.654,929.64,136.24,FALSE,274.55,11.38,'4345',1551238949,0.4375000
'7c6d9a','QFA820',144.7092,-37.6531,1013.46,143.86,FALSE,273.9,9.1,'4345',1551238959,0.5000000
'7c6d9a','QFA820',144.691,-37.6521,1097.28,153.89,FALSE,274.99,7.15,'4345',1551238969,0.5625000
'7c6d9a','QFA820',144.6738,-37.649,1150.62,162.2,FALSE,287.92,1.3,'4345',1551238979,0.6250000
'7c6d9a','QFA820',144.6578,-37.6408,1226.82,170.89,FALSE,308.77,5.85,'4345',1551238989,0.6875000
'7c6d9a','QFA820',144.6396,-37.6143,1577.34,175.37,FALSE,341.35,21.78,'4345',1551239009,0.7500000
'7c6d9a','QFA820',144.6341,-37.5992,1775.46,175.61,FALSE,344.54,19.83,'4345',1551239018,0.8125000
'7c6d9a','QFA820',144.6291,-37.5836,1958.34,177.3,FALSE,345.72,18.53,'4345',1551239029,0.8750000
'7c6d9a','QFA820',144.6248,-37.5654,2148.84,181.54,FALSE,352.67,15.28,'4345',1551239040,0.9375000
'7c6d9a','QFA820',144.6261,-37.5517,2263.14,185.05,FALSE,7.03,16.91,'4345',1551239048,1.0000000
'7c6c2b','',144.8206,-37.6607,205.74,83.1,FALSE,274.62,13.98,'1302',1551238918,0.0000000
'7c6c2b','',144.8114,-37.6601,358.14,84.68,FALSE,274.88,15.28,'1302',1551238929,0.0555556
'7c6c2b','TGG528',144.8011,-37.6593,502.92,84.77,FALSE,275.57,13.33,'1302',1551238939,0.1111111
'7c6c2b','TGG528',144.7905,-37.6584,586.74,88.92,FALSE,275.64,6.5,'1302',1551238949,0.1666667
'7c6c2b','TGG528',144.7811,-37.6577,632.46,96.13,FALSE,275.53,4.55,'1302',1551238958,0.2222222
'7c6c2b','TGG528',144.7685,-37.6568,693.42,103.3,FALSE,275.14,6.83,'1302',1551238970,0.2777778
'7c6c2b','TGG528',144.7568,-37.6561,754.38,109.89,FALSE,274.3,6.18,'1302',1551238979,0.3333333
'7c6c2b','TGG528',144.7429,-37.6552,822.96,118.21,FALSE,274.74,9.1,'1302',1551238989,0.3888889
'7c6c2b','TGG528',144.7169,-37.6536,1013.46,130.01,FALSE,274.31,12.68,'1302',1551239008,0.4444444
'7c6c2b','TGG528',144.7007,-37.6527,1173.48,133.05,FALSE,273.99,16.91,'1302',1551239019,0.5000000
'7c6c2b','TGG528',144.6862,-37.6518,1341.12,133.96,FALSE,275.95,19.18,'1302',1551239028,0.5555556
'7c6c2b','TGG528',144.6706,-37.6485,1539.24,133.48,FALSE,292.91,19.51,'1302',1551239039,0.6111111
'7c6c2b','TGG528',144.6589,-37.6423,1691.64,133.72,FALSE,311.73,19.18,'1302',1551239048,0.6666667
'7c6c2b','TGG528',144.6482,-37.6309,1905,135.78,FALSE,331.98,16.58,'1302',1551239060,0.7222222
'7c6c2b','TGG528',144.6432,-37.6197,2057.4,137.83,FALSE,342.85,18.21,'1302',1551239070,0.7777778
'7c6c2b','TGG528',144.6392,-37.6084,2209.8,139.56,FALSE,344.17,15.93,'1302',1551239079,0.8333333
'7c6c2b','TGG528',144.6355,-37.5981,2331.72,142.81,FALSE,344.11,13.33,'1302',1551239088,0.8888889
'7c6c2b','TGG528',144.6267,-37.5697,2476.5,159.41,FALSE,352.21,6.18,'1302',1551239109,0.9444444
