icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c6cda','VSC',144.6047,-37.7659,716.28,48.61,FALSE,309.42,-0.33,'1200',1551236700,0.72413793
'7c6cda','VSC',144.6002,-37.7632,716.28,48.98,FALSE,306.03,0,'1200',1551236710,0.75862069
'7c6cda','VSC',144.5957,-37.7607,708.66,50.12,FALSE,305.81,-1.3,'1200',1551236719,0.79310345
'7c6cda','VSC',144.5913,-37.7583,693.42,50.24,FALSE,304.99,-0.98,'1200',1551236729,0.82758621
'7c6cda','VSC',144.5864,-37.7556,693.42,49.82,FALSE,305.33,-0.33,'1200',1551236739,0.86206897
'7c6cda','VSC',144.5819,-37.7529,693.42,48.57,FALSE,306.38,0.33,'1200',1551236749,0.89655172
'7c6cda','VSC',144.5775,-37.7505,708.66,47.37,FALSE,304.38,0.98,'1200',1551236760,0.93103448
'7c6cda','VSC',144.5732,-37.7482,716.28,46.66,FALSE,304.22,1.3,'1200',1551236769,0.96551724
'7c6cda','VSC',144.5687,-37.7458,731.52,45.38,FALSE,302.97,1.3,'1200',1551236780,1.00000000
'781321','GCR7946',144.8351,-37.7449,807.72,88.61,FALSE,244.92,8.78,'1447',1551235019,0.00000000
'781321','GCR7946',144.8246,-37.746,899.16,86.46,FALSE,271.7,7.8,'1447',1551235029,0.05263158
'781321','GCR7946',144.8152,-37.7453,967.74,86.92,FALSE,276.12,6.83,'1447',1551235039,0.10526316
'781321','GCR7946',144.8049,-37.7443,1043.94,86.72,FALSE,277.84,6.83,'1447',1551235049,0.15789474
'781321','GCR7946',144.7958,-37.7432,1089.66,89.49,FALSE,278.6,2.28,'1447',1551235058,0.21052632
'781321','GCR7946',144.7846,-37.7418,1120.14,96.33,FALSE,278.91,3.25,'1447',1551235069,0.26315790
'781321','GCR7946',144.7734,-37.7404,1150.62,102.08,FALSE,278.99,3.25,'1447',1551235079,0.31578947
'781321','GCR7946',144.7613,-37.7389,1181.1,110.46,FALSE,279.11,4.23,'1447',1551235089,0.36842105
'781321','GCR7946',144.7344,-37.7356,1280.16,125.43,FALSE,278.73,6.5,'1447',1551235110,0.42105263
'781321','GCR7946',144.7204,-37.7339,1371.6,129.5,FALSE,278.45,12.35,'1447',1551235119,0.47368421
'781321','GCR7946',144.7064,-37.7323,1501.14,130.52,FALSE,278.39,14.31,'1447',1551235129,0.52631579
'781321','GCR7946',144.6903,-37.7304,1653.54,131.54,FALSE,278.32,13.98,'1447',1551235139,0.57894737
'781321','GCR7946',144.6768,-37.7288,1775.46,132.12,FALSE,278.51,13.98,'1447',1551235149,0.63157895
'781321','GCR7946',144.6599,-37.7268,1935.48,132.63,FALSE,278.48,13.98,'1447',1551235160,0.68421053
'781321','GCR7946',144.6468,-37.7252,2057.4,133.22,FALSE,278.66,13.98,'1447',1551235169,0.73684211
'781321','GCR7946',144.6311,-37.7233,2209.8,133.8,FALSE,278.85,13.66,'1447',1551235179,0.78947368
'781321','GCR7946',144.6036,-37.7143,2446.02,138.8,FALSE,307.17,12.68,'1447',1551235199,0.84210526
'781321','GCR7946',144.5932,-37.705,2575.56,142.6,FALSE,323.21,13,'1447',1551235209,0.89473684
'781321','GCR7946',144.584,-37.6928,2712.72,144.79,FALSE,329.7,11.38,'1447',1551235220,0.94736842
'781321','GCR7946',144.5766,-37.6822,2819.4,146.86,FALSE,331.55,12.03,'1447',1551235229,1.00000000
'7c3a47','LSP',145.0551,-37.6063,548.64,58.65,FALSE,269.5,1.63,'0007',1551235018,0.00000000
'7c3a47','LSP',145.0497,-37.6065,548.64,58.97,FALSE,263.99,-0.65,'0007',1551235026,0.00800000
'7c3a47','LSP',145.0431,-37.6076,548.64,57.53,FALSE,242.29,0,'0007',1551235036,0.01600000
'7c3a47','LSP',145.0268,-37.6141,548.64,56.03,FALSE,239.67,0,'0007',1551235065,0.02400000
'7c3a47','LSP',145.0186,-37.6157,548.64,53.48,FALSE,316.17,0,'0007',1551235080,0.03200000
'7c3a47','LSP',145.0149,-37.6117,548.64,54.96,FALSE,321.84,-0.98,'0007',1551235090,0.04000000
'7c3a47','LSP',145.0072,-37.6038,548.64,56.4,FALSE,321.67,-0.33,'0007',1551235110,0.04800000
'7c3a47','LSP',145.0042,-37.6008,548.64,53.98,FALSE,337.59,1.95,'0007',1551235117,0.05600000
'7c3a47','LSP',145.0063,-37.5954,548.64,54.74,FALSE,21.5,-0.33,'0007',1551235129,0.06400000
'7c3a47','LSP',145.0087,-37.5907,548.64,53.89,FALSE,20.68,0.98,'0007',1551235139,0.07200000
'7c3a47','LSP',145.009,-37.5901,548.64,54.02,FALSE,19.47,0.33,'0007',1551235141,0.08000000
'7c3a47','LSP',145.0225,-37.5861,579.12,55.74,FALSE,80.97,-0.98,'0007',1551235166,0.08800000
'7c3a47','LSP',145.031,-37.585,548.64,56.1,FALSE,78.9,0,'0007',1551235179,0.09600000
'7c3a47','LSP',145.0429,-37.6055,548.64,53.47,FALSE,191.09,0,'0007',1551235229,0.10400000
'7c3a47','LSP',145.0407,-37.6091,548.64,53.99,FALSE,210.96,0.98,'0007',1551235238,0.11200000
'7c3a47','LSP',145.0355,-37.6103,548.64,49.24,FALSE,296.03,0.98,'0007',1551235248,0.12000000
'7c3a47','LSP',145.034,-37.6093,548.64,51.88,FALSE,329.62,0,'0007',1551235252,0.12800000
'7c3a47','LSP',145.0244,-37.5954,579.12,48.32,FALSE,341.37,2.93,'0007',1551235287,0.13600000
'7c3a47','LSP',145.0346,-37.5921,548.64,53.5,FALSE,90.55,0.65,'0007',1551235309,0.14400000
'7c3a47','LSP',145.0406,-37.5924,548.64,52.68,FALSE,95.04,-0.33,'0007',1551235319,0.15200000
'7c3a47','LSP',145.0408,-37.5924,548.64,52.27,FALSE,100.2,0.98,'0007',1551235321,0.16000000
'7c3a47','LSP',145.0489,-37.5975,579.12,52.27,FALSE,100.2,0.98,'0007',1551235339,0.16800000
'7c3a47','LSP',145.0462,-37.6015,579.12,49.34,FALSE,230.5,1.63,'0007',1551235350,0.17600000
'7c3a47','LSP',145.0413,-37.6029,579.12,48.46,FALSE,266.35,-0.33,'0007',1551235360,0.18400000
'7c3a47','LSP',145.0364,-37.6025,579.12,48.88,FALSE,268.79,-0.33,'0007',1551235368,0.19200000
'7c3a47','LSP',145.0324,-37.6015,579.12,49.46,FALSE,296.57,0.65,'0007',1551235376,0.20000000
'7c3a47','LSP',145.0284,-37.5969,579.12,49.74,FALSE,349.27,1.95,'0007',1551235389,0.20800000
'7c3a47','LSP',145.0282,-37.5946,579.12,49.43,FALSE,2.39,2.28,'0007',1551235394,0.21600000
'7c3a47','LSP',145.0395,-37.5904,579.12,52.23,FALSE,129.81,0.65,'0007',1551235420,0.22400000
'7c3a47','LSP',145.0438,-37.6013,579.12,48.38,FALSE,224.57,0.98,'0007',1551235449,0.23200000
'7c3a47','LSP',145.0395,-37.6026,579.12,49.9,FALSE,270.59,-0.98,'0007',1551235458,0.24000000
'7c3a47','LSP',145.0361,-37.6022,579.12,49.65,FALSE,280.15,-1.95,'0007',1551235464,0.24800000
'7c3a47','LSP',145.0299,-37.6183,548.64,51.7,FALSE,174.29,1.3,'0007',1551235509,0.25600000
'7c3a47','LSP',145.0307,-37.6231,548.64,52.66,FALSE,165.28,0.65,'0007',1551235520,0.26400000
'7c3a47','LSP',145.0322,-37.6273,548.64,52.43,FALSE,164.05,-1.3,'0007',1551235529,0.27200000
'7c3a47','LSP',145.0331,-37.6303,548.64,51.44,FALSE,163.74,0.98,'0007',1551235536,0.28000000
'7c3a47','LSP',145.0368,-37.6491,548.64,50.66,FALSE,214.66,-1.63,'0007',1551235579,0.28800000
'7c3a47','LSP',145.0355,-37.6503,548.64,50.93,FALSE,224.18,-0.33,'0007',1551235583,0.29600000
'7c3a47','LSP',145.0236,-37.6588,548.64,52.08,FALSE,237.09,0.65,'0007',1551235609,0.30400000
'7c3a47','LSP',145.0184,-37.6597,548.64,49.4,FALSE,278.38,-1.63,'0007',1551235619,0.31200000
'7c3a47','LSP',145.0128,-37.6576,548.64,50.17,FALSE,298.14,0,'0007',1551235630,0.32000000
'7c3a47','LSP',145.0081,-37.6557,548.64,50.15,FALSE,296.83,-1.63,'0007',1551235639,0.32800000
'7c3a47','LSP',145.0042,-37.6526,548.64,48.37,FALSE,330.71,0.65,'0007',1551235649,0.33600000
'7c3a47','LSP',145.0029,-37.6485,548.64,47.43,FALSE,347.47,-1.63,'0007',1551235659,0.34400000
'7c3a47','LSP',145.0017,-37.6447,548.64,49.78,FALSE,346.25,-0.98,'0007',1551235668,0.35200000
'7c3a47','LSP',145.0002,-37.6393,548.64,47.67,FALSE,55.11,-1.63,'0007',1551235680,0.36000000
'7c3a47','LSP',145.0111,-37.6403,548.64,49.01,FALSE,115.49,-0.98,'0007',1551235708,0.36800000
'7c3a47','LSP',145.0154,-37.6413,548.64,49.01,FALSE,115.49,-0.98,'0007',1551235716,0.37600000
'7c3a47','LSP',145.0227,-37.6423,548.64,47.95,FALSE,99.26,1.63,'0007',1551235729,0.38400000
'7c3a47','LSP',145.0268,-37.6429,548.64,50.12,FALSE,238.43,1.95,'0007',1551235737,0.39200000
'7c3a47','LSP',145.0244,-37.6573,548.64,53.55,FALSE,238.75,-1.3,'0007',1551235780,0.40000000
'7c3a47','LSP',145.0194,-37.6591,548.64,51.42,FALSE,250.11,0.65,'0007',1551235789,0.40800000
'7c3a47','LSP',145.0099,-37.6551,579.12,47.3,FALSE,315.88,1.95,'0007',1551235810,0.41600000
'7c3a47','LSP',145.0094,-37.6519,579.12,46.02,FALSE,5.77,-1.63,'0007',1551235818,0.42400000
'7c3a47','LSP',145.0098,-37.6471,548.64,49.65,FALSE,5.95,-2.93,'0007',1551235829,0.43200000
'7c3a47','LSP',145.0102,-37.6444,548.64,51.19,FALSE,5.77,-0.65,'0007',1551235835,0.44000000
'7c3a47','LSP',145.0175,-37.6392,548.64,50.34,FALSE,101.2,-1.63,'0007',1551235857,0.44800000
'7c3a47','LSP',145.0243,-37.64,548.64,50.94,FALSE,91.16,0.65,'0007',1551235870,0.45600000
'7c3a47','LSP',145.025,-37.64,548.64,50,FALSE,86.46,1.3,'0007',1551235871,0.46400000
'7c3a47','LSP',145.0334,-37.6615,579.12,50,FALSE,86.46,1.3,'0007',1551235929,0.47200000
'7c3a47','LSP',145.0282,-37.663,548.64,49.94,FALSE,281.89,-1.95,'0007',1551235939,0.48000000
'7c3a47','LSP',145.0231,-37.6609,548.64,50.22,FALSE,316.66,-0.98,'0007',1551235950,0.48800000
'7c3a47','LSP',145.0216,-37.6572,548.64,44.76,FALSE,0.66,0,'0007',1551235959,0.49600000
'7c3a47','LSP',145.0242,-37.6541,518.16,47.54,FALSE,54.25,-1.63,'0007',1551235969,0.50400000
'7c3a47','LSP',145.0234,-37.659,457.2,54.33,FALSE,307.3,-0.65,'0007',1551235999,0.51200000
'7c3a47','LSP',145.0227,-37.6555,457.2,48.55,FALSE,27.11,-1.3,'0007',1551236008,0.52000000
'7c3a47','LSP',145.0286,-37.6542,396.24,52.6,FALSE,93.93,-0.98,'0007',1551236019,0.52800000
'7c3a47','LSP',145.0546,-37.6609,426.72,52.71,FALSE,114.81,0.65,'0007',1551236067,0.53600000
'7c3a47','LSP',145.0594,-37.6627,426.72,52.24,FALSE,115.05,0.33,'0007',1551236076,0.54400000
'7c3a47','LSP',145.0695,-37.6679,426.72,53.29,FALSE,149.23,0.65,'0007',1551236096,0.55200000
'7c3a47','LSP',145.0742,-37.6743,426.72,53.29,FALSE,149.23,0.65,'0007',1551236112,0.56000000
'7c3a47','LSP',145.0767,-37.6789,426.72,52.03,FALSE,155.46,2.6,'0007',1551236123,0.56800000
'7c3a47','LSP',145.0789,-37.6829,426.72,52.71,FALSE,155.19,-0.65,'1200',1551236132,0.57600000
'7c3a47','LSP',145.0814,-37.6877,426.72,55.34,FALSE,159.88,-1.3,'1200',1551236143,0.58400000
'7c3a47','LSP',145.0834,-37.6921,426.72,55.31,FALSE,161.57,0,'1200',1551236152,0.59200000
'7c3a47','LSP',145.0849,-37.7006,426.72,54.55,FALSE,178.38,1.95,'1200',1551236169,0.60000000
'7c3a47','LSP',145.0849,-37.704,426.72,54.02,FALSE,180,-0.98,'1200',1551236176,0.60800000
'7c3a47','LSP',145.0832,-37.7145,396.24,55.53,FALSE,193.39,0.65,'1200',1551236198,0.61600000
'7c3a47','LSP',145.082,-37.7187,396.24,55.59,FALSE,191.21,-0.65,'1200',1551236206,0.62400000
'7c3a47','LSP',145.0826,-37.7249,396.24,54.58,FALSE,168.58,1.63,'1200',1551236219,0.63200000
'7c3a47','LSP',145.0847,-37.7346,426.72,54.57,FALSE,171.87,1.3,'1200',1551236239,0.64000000
'7c3a47','LSP',145.0849,-37.7353,426.72,54.06,FALSE,171.79,-1.3,'1200',1551236241,0.64800000
'7c3a47','LSP',145.086,-37.744,396.24,55.16,FALSE,183.74,0.33,'1200',1551236258,0.65600000
'7c3a47','LSP',145.0843,-37.7494,396.24,54.11,FALSE,204.13,-0.33,'1200',1551236270,0.66400000
'7c3a47','LSP',145.0819,-37.7529,396.24,54.09,FALSE,212.18,0,'1200',1551236278,0.67200000
'7c3a47','LSP',145.0742,-37.7614,396.24,54.96,FALSE,215.48,0,'1200',1551236299,0.68000000
'7c3a47','LSP',145.071,-37.7648,396.24,55.28,FALSE,218.58,1.3,'1200',1551236308,0.68800000
'7c3a47','LSP',145.0671,-37.7687,426.72,56.4,FALSE,218.33,0,'1200',1551236317,0.69600000
'7c3a47','LSP',145.0643,-37.7714,426.72,56.98,FALSE,219.87,0.33,'1200',1551236324,0.70400000
'7c3a47','LSP',145.058,-37.7771,426.72,57.14,FALSE,223.18,-0.65,'1200',1551236339,0.71200000
'7c3a47','LSP',145.0533,-37.7812,426.72,58.28,FALSE,222.14,-0.33,'1200',1551236350,0.72000000
'7c3a47','LSP',145.0491,-37.785,426.72,56.92,FALSE,220.6,0,'1200',1551236359,0.72800000
'7c3a47','LSP',145.0448,-37.7891,396.24,57.85,FALSE,218.5,0,'1200',1551236370,0.73600000
'7c3a47','LSP',144.6525,-37.7824,579.12,57.93,FALSE,322.21,1.3,'1200',1551237409,0.74400000
'7c3a47','LSP',144.6486,-37.7781,548.64,58.55,FALSE,323.94,-2.6,'1200',1551237419,0.75200000
'7c3a47','LSP',144.6447,-37.7738,548.64,60.6,FALSE,322.94,0,'1200',1551237429,0.76000000
'7c3a47','LSP',144.6403,-37.7693,579.12,58.66,FALSE,322.13,1.63,'1200',1551237440,0.76800000
'7c3a47','LSP',144.6369,-37.7657,579.12,56.36,FALSE,326.16,-0.65,'1200',1551237449,0.77600000
'7c3a47','LSP',144.6331,-37.7609,548.64,59.99,FALSE,329.04,-3.25,'1200',1551237459,0.78400000
'7c3a47','LSP',144.6298,-37.756,548.64,61.89,FALSE,333.86,0.98,'1200',1551237469,0.79200000
'7c3a47','LSP',144.6269,-37.751,548.64,60.54,FALSE,335.39,1.63,'1200',1551237479,0.80000000
'7c3a47','LSP',144.6238,-37.7462,579.12,59.47,FALSE,329.89,1.3,'1200',1551237490,0.80800000
'7c3a47','LSP',144.6167,-37.7372,579.12,59.47,FALSE,329.89,-0.33,'1200',1551237509,0.81600000
'7c3a47','LSP',144.6134,-37.7325,579.12,58.68,FALSE,332.31,0.65,'1200',1551237520,0.82400000
'7c3a47','LSP',144.6105,-37.7278,579.12,58.68,FALSE,334.56,0,'1200',1551237530,0.83200000
'7c3a47','LSP',144.6077,-37.7229,579.12,58.5,FALSE,336.14,1.3,'1200',1551237540,0.84000000
'7c3a47','LSP',144.6051,-37.7181,579.12,59.8,FALSE,338.29,-0.33,'1200',1551237550,0.84800000
'7c3a47','LSP',144.6023,-37.7127,579.12,60.59,FALSE,336.48,-0.65,'1200',1551237560,0.85600000
'7c3a47','LSP',144.5995,-37.7079,579.12,63.74,FALSE,334.68,0.33,'1200',1551237570,0.86400000
'7c3a47','LSP',144.5964,-37.7029,548.64,64.89,FALSE,334.65,-2.28,'1200',1551237579,0.87200000
'7c3a47','LSP',144.5932,-37.6975,548.64,63.28,FALSE,334.48,1.3,'1200',1551237590,0.88000000
'7c3a47','LSP',144.5867,-37.6879,548.64,60.44,FALSE,329.29,0.65,'1200',1551237609,0.88800000
'7c3a47','LSP',144.5834,-37.6832,579.12,59.29,FALSE,329.21,0.98,'1200',1551237619,0.89600000
'7c3a47','LSP',144.5793,-37.6787,579.12,57.98,FALSE,318.96,-2.93,'1200',1551237630,0.90400000
'7c3a47','LSP',144.5749,-37.6752,579.12,60.78,FALSE,313.29,-0.65,'1200',1551237639,0.91200000
'7c3a47','LSP',144.5693,-37.6715,579.12,60.19,FALSE,307.36,0.33,'1200',1551237650,0.92000000
'7c3a47','LSP',144.5708,-37.6411,548.64,49.29,FALSE,108.25,3.58,'1200',1551237730,0.92800000
'7c3a47','LSP',144.5745,-37.644,548.64,50.25,FALSE,137.49,-0.65,'1200',1551237739,0.93600000
'7c3a47','LSP',144.5786,-37.6474,548.64,50.6,FALSE,137.06,-0.33,'1200',1551237749,0.94400000
'7c3a47','LSP',144.5823,-37.6508,548.64,50,FALSE,139.59,0.65,'1200',1551237760,0.95200000
'7c3a47','LSP',144.5858,-37.6541,548.64,48.69,FALSE,141.43,0,'1200',1551237769,0.96000000
'7c3a47','LSP',144.5887,-37.6578,548.64,48.83,FALSE,163.47,0.98,'1200',1551237780,0.96800000
'7c3a47','LSP',144.5888,-37.662,548.64,47.62,FALSE,190.58,2.6,'1200',1551237789,0.97600000
'7c3a47','LSP',144.5835,-37.6699,579.12,51.11,FALSE,220.1,0.65,'1200',1551237809,0.98400000
'7c3a47','LSP',144.5785,-37.6727,579.12,52.35,FALSE,247.47,2.28,'1200',1551237820,0.99200000
'7c3a47','LSP',144.5735,-37.6743,609.6,52.35,FALSE,247.47,2.28,'1200',1551237829,1.00000000
'7c3361','KFN',144.9361,-37.742,205.74,38.24,FALSE,5.4,-4.55,'0100',1551235019,0.00000000
'7c3361','KFN',144.9361,-37.7392,175.26,36.77,FALSE,342.07,-2.28,'0100',1551235027,0.02173913
'7c3361','KFN',144.9331,-37.7346,160.02,36.77,FALSE,342.07,-2.28,'0100',1551235043,0.04347826
'7c3361','KFN',144.9284,-37.731,144.78,38.42,FALSE,296.22,-1.63,'0100',1551235058,0.06521739
'7c3361','KFN',144.9239,-37.7304,106.68,36.62,FALSE,265.97,-3.25,'0100',1551235069,0.08695652
'7c3361','KFN',144.9211,-37.7306,91.44,38.41,FALSE,262.3,-1.95,'0100',1551235075,0.10869565
'7c3361','KFN',144.9163,-37.7307,53.34,39.62,FALSE,269.26,-3.9,'0100',1551235086,0.13043478
'7c3361','KFN',144.9013,-37.7315,99.06,38.6,FALSE,178.47,4.23,None,1551236379,0.15217391
'7c3361','KFN',144.902,-37.7382,175.26,37.27,FALSE,173.66,1.63,'0100',1551236399,0.17391304
'7c3361','KFN',144.9035,-37.7411,243.84,32.14,FALSE,140.19,5.2,'0100',1551236409,0.19565217
'7c3361','KFN',144.9067,-37.7427,266.7,36.12,FALSE,107.4,2.93,'0100',1551236419,0.21739130
'7c3361','KFN',144.9104,-37.7429,297.18,36.01,FALSE,89.18,4.23,'0100',1551236428,0.23913044
'7c3361','KFN',144.915,-37.7428,335.28,36.53,FALSE,90,2.93,'0100',1551236439,0.26086957
'7c3361','KFN',144.919,-37.7427,365.76,37.27,FALSE,83.66,1.95,'0100',1551236449,0.28260870
'7c3361','KFN',144.9226,-37.741,403.86,38.28,FALSE,36.25,3.58,'0100',1551236459,0.30434783
'7c3361','KFN',144.924,-37.7377,426.72,43.19,FALSE,12.38,1.63,'0100',1551236469,0.32608696
'7c3361','KFN',144.925,-37.7335,434.34,47.95,FALSE,9.26,0.98,'0100',1551236479,0.34782609
'7c3361','KFN',144.927,-37.7243,426.72,54.48,FALSE,10.89,0,'0100',1551236499,0.36956522
'7c3361','KFN',144.9281,-37.7196,419.1,55.74,FALSE,9.03,0,'0100',1551236509,0.39130435
'7c3361','KFN',144.9292,-37.7142,426.72,54.99,FALSE,10.78,0.65,'0100',1551236519,0.41304348
'7c3361','KFN',144.9303,-37.7094,419.1,56.92,FALSE,9.89,-2.28,'0100',1551236529,0.43478261
'7c3361','KFN',144.9314,-37.7043,426.72,56.83,FALSE,9.38,1.3,'0100',1551236539,0.45652174
'7c3361','KFN',144.9325,-37.6996,434.34,55.31,FALSE,9.64,0.65,'0100',1551236549,0.47826087
'7c3361','KFN',144.9334,-37.6951,449.58,53.47,FALSE,7.74,0,'0100',1551236559,0.50000000
'7c3361','KFN',144.9343,-37.6897,426.72,58,FALSE,6.62,-1.63,'0100',1551236569,0.52173913
'7c3361','KFN',144.935,-37.6848,411.48,59.54,FALSE,6.45,-0.33,'0100',1551236578,0.54347826
'7c3361','KFN',144.9364,-37.6745,426.72,54.94,FALSE,6.99,-0.33,'0100',1551236599,0.56521739
'7c3361','KFN',144.9373,-37.6692,419.1,54.72,FALSE,9.2,-1.95,'0100',1551236609,0.58695652
'7c3361','KFN',144.9382,-37.6645,411.48,56.09,FALSE,7.91,-1.95,'0100',1551236619,0.60869565
'7c3361','KFN',144.9388,-37.6595,411.48,54.14,FALSE,3.81,0.65,'0100',1551236629,0.63043478
'7c3361','KFN',144.9391,-37.655,411.48,53.05,FALSE,2.78,0,'0100',1551236638,0.65217391
'7c3361','KFN',144.9395,-37.6497,403.86,54.14,FALSE,3.81,-1.3,'0100',1551236649,0.67391304
'7c3361','KFN',144.9399,-37.6452,403.86,55.13,FALSE,3.21,0.65,'0100',1551236658,0.69565217
'7c3361','KFN',144.9404,-37.6399,411.48,56.27,FALSE,4.72,0,'0100',1551236669,0.71739130
'7c3361','KFN',144.9409,-37.635,419.1,55.2,FALSE,4.28,0.65,'0100',1551236679,0.73913044
'7c3361','KFN',144.9419,-37.6253,419.1,54.37,FALSE,6.52,-1.95,'0100',1551236699,0.76086957
'7c3361','KFN',144.9426,-37.6203,419.1,53.24,FALSE,5.55,0.98,'0100',1551236709,0.78260870
'7c3361','KFN',144.9432,-37.6157,419.1,53.75,FALSE,5.49,-0.33,'0100',1551236719,0.80434783
'7c3361','KFN',144.9437,-37.6108,419.1,56.27,FALSE,4.72,0.33,'0100',1551236729,0.82608696
'7c3361','KFN',144.9442,-37.6057,419.1,59.38,FALSE,4.97,-1.95,'0100',1551236739,0.84782609
'7c3361','KFN',144.9447,-37.6008,419.1,58.79,FALSE,4.01,0.98,'0100',1551236748,0.86956522
'7c3361','KFN',144.945,-37.5972,426.72,58.79,FALSE,4.01,0.98,'0100',1551236755,0.89130435
'7c3361','KFN',144.9456,-37.5912,426.72,58.79,FALSE,4.01,0.98,'0100',1551236767,0.91304348
'7c3361','KFN',144.9457,-37.5899,426.72,58.79,FALSE,4.01,0.98,'0100',1551236769,0.93478261
'7c3361','KFN',144.9476,-37.5746,419.1,56.17,FALSE,8.43,-0.98,'0100',1551236799,0.95652174
'7c3361','KFN',144.9477,-37.5697,426.72,54.73,FALSE,355.15,0.33,'0100',1551236809,0.97826087
'7c3361','KFN',144.9445,-37.551,396.24,58.73,FALSE,3.01,0,'0100',1551236845,1.00000000
'7c4a1c','OXA',144.9015,-37.7333,68.58,52.6,FALSE,176.07,2.28,'3456',1551235198,0.00000000
'7c4a1c','OXA',144.902,-37.7383,114.3,52.72,FALSE,174.4,3.58,'3456',1551235209,0.02040816
'7c4a1c','OXA',144.9026,-37.7433,144.78,52.48,FALSE,180.56,1.3,'3456',1551235220,0.04081633
'7c4a1c','OXA',144.9009,-37.7475,175.26,52.85,FALSE,211.06,3.58,'3456',1551235229,0.06122449
'7c4a1c','OXA',144.8959,-37.7509,205.74,54.58,FALSE,246.09,3.25,'3456',1551235240,0.08163265
'7c4a1c','OXA',144.8903,-37.7523,228.6,54.84,FALSE,253.09,2.6,'3456',1551235249,0.10204082
