icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c5cde','SMO',144.9021,-37.7423,228.6,66.19,FALSE,174.2,6.5,'4244',1551242259,0.03030303
'7c5cde','SMO',144.9031,-37.7478,289.56,66.22,FALSE,170.61,6.5,'4244',1551242268,0.06060606
'7c5cde','SMO',144.9043,-37.7543,365.76,64.9,FALSE,172.26,8.13,'4244',1551242280,0.09090909
'7c5cde','SMO',144.9053,-37.7597,434.34,63.95,FALSE,171.67,6.5,'4244',1551242289,0.12121212
'7c5cde','SMO',144.9065,-37.7657,480.06,65.99,FALSE,169.22,3.9,'4244',1551242300,0.15151515
'7c5cde','SMO',144.9115,-37.7772,548.64,71.27,FALSE,157.51,3.9,'4244',1551242319,0.18181818
'7c5cde','SMO',144.9148,-37.7829,586.74,71.78,FALSE,153.62,4.55,'4244',1551242329,0.21212121
'7c5cde','SMO',144.9188,-37.7892,640.08,72.7,FALSE,153.07,4.55,'4244',1551242340,0.24242424
'7c5cde','SMO',145.1032,-37.7821,861.06,87.22,FALSE,13.3,-0.65,'4244',1551244487,0.27272727
'7c5cde','SMO',145.1055,-37.7733,861.06,86.77,FALSE,11.98,-0.33,'4244',1551244498,0.30303030
'7c5cde','SMO',145.1077,-37.7653,861.06,87.11,FALSE,12.97,0.33,'4244',1551244509,0.33333333
'7c5cde','SMO',145.1049,-37.7128,868.68,75.93,FALSE,242.57,0.33,'4244',1551244609,0.36363636
'7c5cde','SMO',145.0948,-37.7176,868.68,72.16,FALSE,228.47,-0.33,'4244',1551244623,0.39393939
'7c5cde','SMO',145.0853,-37.7236,853.44,72.24,FALSE,234.27,-2.28,'4244',1551244638,0.42424242
'7c5cde','SMO',145.0783,-37.7269,815.34,74.38,FALSE,245.92,-4.88,'4244',1551244648,0.45454546
'7c5cde','SMO',145.0694,-37.7288,777.24,74.86,FALSE,261.7,-3.9,'4244',1551244659,0.48484849
'7c5cde','SMO',145.0612,-37.7294,754.38,71.69,FALSE,265.89,-1.63,'4244',1551244669,0.51515152
'7c5cde','SMO',145.053,-37.7297,716.28,68.44,FALSE,268.71,-4.55,'4244',1551244679,0.54545455
'7c5cde','SMO',145.0456,-37.7296,670.56,67.41,FALSE,271.31,-4.55,'4244',1551244689,0.57575758
'7c5cde','SMO',145.0385,-37.7293,624.84,66.56,FALSE,274.43,-4.55,'4244',1551244698,0.60606061
'7c5cde','SMO',145.0303,-37.7289,579.12,65.41,FALSE,272.7,-5.53,'4244',1551244709,0.63636364
'7c5cde','SMO',145.0227,-37.7287,518.16,66.38,FALSE,271.33,-5.85,'4244',1551244719,0.66666667
'7c5cde','SMO',145.0075,-37.7286,464.82,66.88,FALSE,269.56,-2.28,'4244',1551244739,0.69696970
'7c5cde','SMO',145.0002,-37.7286,441.96,65.87,FALSE,268.66,-1.63,'4244',1551244749,0.72727273
'7c5cde','SMO',144.9926,-37.7288,419.1,67.44,FALSE,267.81,-2.28,'4244',1551244759,0.75757576
'7c5cde','SMO',144.9852,-37.729,396.24,65.87,FALSE,268.66,-2.28,'4244',1551244769,0.78787879
'7c5cde','SMO',144.9778,-37.7292,358.14,64.89,FALSE,267.27,-5.53,'4244',1551244779,0.81818182
'7c5cde','SMO',144.9713,-37.7295,320.04,63.41,FALSE,266.28,-4.55,'4244',1551244788,0.84848485
'7c5cde','SMO',144.9634,-37.7298,266.7,63.28,FALSE,269.07,-5.2,'4244',1551244799,0.87878788
'7c5cde','SMO',144.9559,-37.7297,236.22,63.79,FALSE,270.46,-3.25,'4244',1551244809,0.90909091
'7c5cde','SMO',144.9522,-37.7297,228.6,63.28,FALSE,269.53,-1.63,'4244',1551244815,0.93939394
'7c5cde','SMO',144.9381,-37.7303,685.8,61.74,FALSE,269.52,-4.55,'4244',1551244834,0.96969697
'7c5cde','SMO',144.9258,-37.7305,91.44,57.63,FALSE,268.98,-2.6,'4244',1551244852,1.00000000
'7c6d7f','JST940',144.8416,-37.6899,190.5,85.63,FALSE,172.41,14.96,'1320',1551242349,0.00000000
'7c6d7f','JST940',144.8428,-37.6968,327.66,84.1,FALSE,172.27,15.61,'1320',1551242358,0.03703704
'7c6d7f','JST940',144.8442,-37.7049,449.58,86.79,FALSE,171.82,8.45,'1320',1551242369,0.07407407
'7c6d7f','JST940',144.8457,-37.7127,518.16,90.58,FALSE,171.18,6.5,'1320',1551242379,0.11111111
'7c6d7f','JST940',144.8474,-37.7216,579.12,96.42,FALSE,170.79,6.18,'1320',1551242390,0.14814815
'7c6d7f','JST940',144.8491,-37.7299,632.46,100.99,FALSE,171.21,5.85,'1320',1551242399,0.18518519
'7c6d7f','JST940',144.8448,-37.7478,731.52,110.81,FALSE,211.33,4.88,'1320',1551242418,0.22222222
'7c6d7f','JST940',144.8349,-37.755,762,117.92,FALSE,240.75,1.95,'1320',1551242428,0.25925926
'7c6d7f','JST940',144.8218,-37.7578,800.1,124.25,FALSE,263.58,6.83,'1320',1551242438,0.29629630
'7c6d7f','JST940',144.8066,-37.7579,906.78,126.7,FALSE,272.79,13.98,'1320',1551242449,0.33333333
'7c6d7f','JST940',144.7928,-37.7568,1043.94,126.6,FALSE,277.47,15.28,'1320',1551242459,0.37037037
'7c6d7f','JST940',144.7781,-37.7547,1188.72,127.23,FALSE,280.72,12.03,'1320',1551242469,0.40740741
'7c6d7f','JST940',144.7639,-37.7519,1295.4,128.91,FALSE,290.32,12.03,'1320',1551242479,0.44444444
'7c6d7f','JST940',144.75,-37.7452,1424.94,130.88,FALSE,306.69,12.35,'1320',1551242490,0.48148148
'7c6d7f','JST940',144.7335,-37.7271,1638.3,135.58,FALSE,337.23,12.35,'1320',1551242509,0.51851852
'7c6d7f','JST940',144.7299,-37.7161,1767.84,138.4,FALSE,352.95,13.33,'1320',1551242519,0.55555556
'7c6d7f','JST940',144.7304,-37.7031,1889.76,140.2,FALSE,7.8,13.33,'1320',1551242529,0.59259259
'7c6d7f','JST940',144.7353,-37.6911,2011.68,143.3,FALSE,22.15,13.66,'1320',1551242539,0.62962963
'7c6d7f','JST940',144.7413,-37.6796,2125.98,145.31,FALSE,22.48,11.38,'1320',1551242548,0.66666667
'7c6d7f','JST940',144.7483,-37.6661,2240.28,147.02,FALSE,21.99,12.68,'1320',1551242559,0.70370370
'7c6d7f','JST940',144.7541,-37.6544,2362.2,147.98,FALSE,21.84,12.68,'1320',1551242569,0.74074074
'7c6d7f','JST940',144.7606,-37.6414,2491.74,148.93,FALSE,21.69,13,'1320',1551242579,0.77777778
'7c6d7f','JST940',144.7667,-37.6292,2613.66,150.08,FALSE,21.73,13,'1320',1551242589,0.81481482
'7c6d7f','JST940',144.7791,-37.6042,2834.64,153.33,FALSE,21.66,11.38,'1320',1551242609,0.85185185
'7c6d7f','JST940',144.7858,-37.5908,2979.42,153.8,FALSE,21.59,15.61,'1320',1551242619,0.88888889
'7c6d7f','JST940',144.792,-37.5781,3108.96,154.28,FALSE,21.52,11.38,'1320',1551242629,0.92592593
'7c6d7f','JST940',144.7996,-37.5649,3177.54,159.9,FALSE,26.98,5.53,'1320',1551242639,0.96296296
'7c6d7f','JST940',144.8098,-37.5521,3223.26,165.67,FALSE,34.63,4.88,'1320',1551242649,1.00000000
'7c6c94','JST665',144.817,-37.5569,655.32,83.23,FALSE,171.47,-5.2,'3657',1551242389,0.00000000
'7c6c94','JST665',144.8183,-37.5639,609.6,80.61,FALSE,171.56,-4.23,'3657',1551242399,0.09090909
'7c6c94','JST665',144.8207,-37.577,541.02,72.83,FALSE,171.47,-4.55,'3657',1551242418,0.18181818
'7c6c94','JST665',144.8221,-37.5843,495.3,70.72,FALSE,171.63,-3.9,'3657',1551242430,0.27272727
'7c6c94','JST665',144.8232,-37.5903,457.2,70.29,FALSE,171.16,-4.88,'3657',1551242439,0.36363636
'7c6c94','JST665',144.8244,-37.5969,426.72,69.12,FALSE,171.87,-3.58,'3657',1551242450,0.45454546
'7c6c94','JST665',144.8254,-37.6022,396.24,68.68,FALSE,171.38,-3.58,'3657',1551242458,0.54545455
'7c6c94','JST665',144.8265,-37.6081,358.14,68.68,FALSE,171.38,-4.23,'3657',1551242468,0.63636364
'7c6c94','JST665',144.8278,-37.6151,304.8,68.1,FALSE,171.75,-2.93,'3657',1551242480,0.72727273
'7c6c94','JST665',144.8311,-37.6327,220.98,67.59,FALSE,171.68,-3.25,'3657',1551242508,0.81818182
'7c6c94','JST665',144.8322,-37.6387,182.88,67.59,FALSE,171.68,-3.25,'3657',1551242518,0.90909091
'7c6c94','JST665',144.8328,-37.642,167.64,67.66,FALSE,171.25,-3.58,'3657',1551242524,1.00000000
'88510b','',144.8413,-37.6882,190.5,92.78,FALSE,172.99,11.38,'1466',1551242479,0.00000000
'88510b','THA466',144.8426,-37.6969,335.28,91.12,FALSE,173.52,15.93,'1466',1551242490,0.03333333
'88510b','THA466',144.8452,-37.7124,563.88,92.62,FALSE,171.37,8.78,'1466',1551242509,0.06666667
'88510b','THA466',144.847,-37.7213,647.7,95.4,FALSE,170.69,7.48,'1466',1551242520,0.10000000
'88510b','THA466',144.8486,-37.7292,731.52,95.91,FALSE,170.74,9.75,'1466',1551242529,0.13333333
'88510b','THA466',144.8497,-37.7381,838.2,94.8,FALSE,183.11,9.75,'1466',1551242539,0.16666667
'88510b','THA466',144.8473,-37.7458,906.78,95.29,FALSE,204.9,6.83,'1466',1551242549,0.20000000
'88510b','THA466',144.8398,-37.7527,990.6,94.88,FALSE,236.05,8.13,'1466',1551242559,0.23333333
'88510b','THA466',144.8302,-37.7556,1059.18,95.75,FALSE,261.35,5.2,'1466',1551242569,0.26666667
'88510b','THA466',144.8191,-37.7554,1097.28,101.65,FALSE,277.27,2.6,'1466',1551242579,0.30000000
'88510b','THA466',144.8069,-37.754,1127.76,108.34,FALSE,279.02,3.25,'1466',1551242589,0.33333333
'88510b','THA466',144.7815,-37.751,1211.58,120.55,FALSE,278.1,4.23,'1466',1551242609,0.36666667
'88510b','THA466',144.7676,-37.7494,1249.68,127.18,FALSE,277.67,3.9,'1466',1551242619,0.40000000
'88510b','THA466',144.7524,-37.7478,1303.02,132.34,FALSE,277.59,7.48,'1466',1551242630,0.43333333
'88510b','THA466',144.737,-37.7462,1409.7,134.45,FALSE,277.7,12.35,'1466',1551242640,0.46666667
'88510b','THA466',144.723,-37.7441,1524,133.92,FALSE,285.37,13,'1466',1551242649,0.50000000
'88510b','THA466',144.7086,-37.7385,1645.92,135.1,FALSE,306.17,10.4,'1466',1551242660,0.53333333
'88510b','THA466',144.698,-37.73,1737.36,136.89,FALSE,324.64,7.48,'1466',1551242669,0.56666667
'88510b','THA466',144.6909,-37.7208,1798.32,137.51,FALSE,330.65,7.8,'1466',1551242678,0.60000000
'88510b','THA466',144.6822,-37.7084,1912.62,139.17,FALSE,330.31,12.03,'1466',1551242689,0.63333333
'88510b','THA466',144.6745,-37.6979,2034.54,139.57,FALSE,329.18,11.38,'1466',1551242699,0.66666667
'88510b','THA466',144.6578,-37.6766,2240.28,142.87,FALSE,327.8,11.05,'1466',1551242719,0.70000000
'88510b','THA466',144.6492,-37.6658,2339.34,144.29,FALSE,327.67,11.05,'1466',1551242729,0.73333333
'88510b','THA466',144.6403,-37.6547,2468.88,144.29,FALSE,327.67,13.98,'1466',1551242739,0.76666667
'88510b','THA466',144.6307,-37.6426,2606.04,144.73,FALSE,327.78,10.08,'1466',1551242750,0.80000000
'88510b','THA466',144.6227,-37.6325,2712.72,145.6,FALSE,327.99,11.7,'1466',1551242759,0.83333333
'88510b','THA466',144.6135,-37.6208,2827.02,146.74,FALSE,328.04,11.05,'1466',1551242770,0.86666667
'88510b','THA466',144.6061,-37.6115,2933.7,147.18,FALSE,328.14,12.03,'1466',1551242778,0.90000000
'88510b','THA466',144.5959,-37.5982,3070.86,148.33,FALSE,328.18,10.08,'1466',1551242790,0.93333333
'88510b','THA466',144.5777,-37.5751,3169.92,158.74,FALSE,328.11,3.58,'1466',1551242809,0.96666667
'88510b','THA466',144.5693,-37.5644,3200.4,164.3,FALSE,328.05,3.9,'1466',1551242818,1.00000000
'7c6db2','QFA441',144.817,-37.5569,640.08,93.13,FALSE,171.42,-5.2,'3725',1551242529,0.00000000
'7c6db2','QFA441',144.8185,-37.5651,594.36,88.47,FALSE,171.3,-4.55,'3725',1551242539,0.08333333
'7c6db2','QFA441',144.82,-37.5723,556.26,84.91,FALSE,170.94,-4.55,'3725',1551242548,0.16666667
'7c6db2','QFA441',144.8214,-37.5805,510.54,81.56,FALSE,172.02,-4.55,'3725',1551242559,0.25000000
'7c6db2','QFA441',144.8227,-37.5876,472.44,78.94,FALSE,172.13,-3.58,'3725',1551242569,0.33333333
'7c6db2','QFA441',144.8239,-37.5939,434.34,75.96,FALSE,171.43,-3.9,'3725',1551242578,0.41666667
'7c6db2','QFA441',144.8252,-37.601,396.24,77.48,FALSE,171.6,-4.23,'3725',1551242589,0.50000000
'7c6db2','QFA441',144.8279,-37.6154,312.42,77.56,FALSE,171.22,-3.25,'3725',1551242609,0.58333333
'7c6db2','QFA441',144.8283,-37.6177,297.18,77.05,FALSE,171.17,-3.58,'3725',1551242613,0.66666667
'7c6db2','QFA441',144.8298,-37.6257,251.46,76.9,FALSE,171.92,-4.23,'3725',1551242624,0.75000000
'7c6db2','QFA441',144.8317,-37.6358,198.12,77.56,FALSE,171.22,-3.25,'3725',1551242639,0.83333333
'7c6db2','QFA441',144.8329,-37.6426,160.02,78.07,FALSE,171.28,-5.2,'3725',1551242649,0.91666667
'7c6db2','QFA441',144.8332,-37.644,129.54,78.07,FALSE,171.28,-5.53,'3725',1551242651,1.00000000
'7c7a3e','VOZ1371',145.1011,-37.7066,3093.72,151.42,FALSE,334.65,-7.8,'3735',1551242579,0.00000000
'7c7a3e','VOZ1371',145.094,-37.6946,3025.14,150.73,FALSE,334.75,-7.48,'3735',1551242588,0.04347826
'7c7a3e','VOZ1371',145.0793,-37.6696,2865.12,149.83,FALSE,335.02,-7.8,'3735',1551242609,0.08695652
'7c7a3e','VOZ1371',145.0717,-37.6566,2788.92,149.36,FALSE,334.94,-7.48,'3735',1551242620,0.13043478
'7c7a3e','VOZ1371',145.065,-37.6453,2720.34,148.43,FALSE,334.77,-7.48,'3735',1551242629,0.17391304
'7c7a3e','VOZ1371',145.0581,-37.6337,2644.14,147.75,FALSE,334.86,-7.48,'3735',1551242638,0.21739130
'7c7a3e','VOZ1371',145.0508,-37.6213,2567.94,147.28,FALSE,334.78,-7.48,'3735',1551242649,0.26086957
'7c7a3e','VOZ1371',145.0438,-37.6095,2491.74,146.85,FALSE,335.14,-7.15,'3735',1551242659,0.30434783
'7c7a3e','VOZ1371',145.0368,-37.5974,2423.16,146.38,FALSE,335.06,-7.48,'3735',1551242669,0.34782609
'7c7a3e','VOZ1371',145.03,-37.5857,2346.96,145.91,FALSE,334.97,-7.48,'3735',1551242679,0.39130435
'7c7a3e','VOZ1371',145.0225,-37.5731,2270.76,144.98,FALSE,334.8,-7.48,'3735',1551242689,0.43478261
'7c7a3e','VOZ1371',145.0159,-37.5618,2202.18,144.3,FALSE,334.9,-7.48,'3735',1551242699,0.47826087
'7c7a3e','VOZ1371',144.8186,-37.5652,609.6,88.91,FALSE,171.68,-5.2,'3735',1551243019,0.52173913
'7c7a3e','VOZ1371',144.82,-37.573,556.26,86.36,FALSE,171.44,-5.2,'3735',1551243029,0.56521739
'7c7a3e','VOZ1371',144.8214,-37.5803,502.92,84.18,FALSE,171.92,-5.2,'3735',1551243039,0.60869565
'7c7a3e','VOZ1371',144.8227,-37.5881,457.2,79.01,FALSE,171.76,-5.53,'3735',1551243049,0.65217391
'7c7a3e','VOZ1371',144.8239,-37.5946,419.1,76.47,FALSE,171.49,-3.58,'3735',1551243059,0.69565217
'7c7a3e','VOZ1371',144.8253,-37.6014,381,72.83,FALSE,171.47,-3.9,'3735',1551243069,0.73913044
'7c7a3e','VOZ1371',144.8258,-37.6042,350.52,73.26,FALSE,171.93,-2.93,'3735',1551243074,0.78260870
'7c7a3e','VOZ1371',144.8277,-37.6145,304.8,74.35,FALSE,171.65,-4.23,'3735',1551243089,0.82608696
'7c7a3e','VOZ1371',144.8293,-37.6235,251.46,72.83,FALSE,171.47,-2.93,'3735',1551243103,0.86956522
'7c7a3e','VOZ1371',144.8312,-37.6338,205.74,72.68,FALSE,172.27,-3.58,'3735',1551243119,0.91304348
'7c7a3e','VOZ1371',144.8326,-37.6407,167.64,72.57,FALSE,170.2,-2.6,'3735',1551243130,0.95652174
'7c7a3e','VOZ1371',144.8331,-37.6435,152.4,72.91,FALSE,171.07,-3.9,'3735',1551243134,1.00000000
'780ac8','CPA104',144.84,-37.6808,144.78,86.79,FALSE,171.82,9.1,None,1551242649,0.00000000
'780ac8','CPA104',144.8416,-37.6885,274.32,86.01,FALSE,170.71,13.33,'1437',1551242659,0.03225807
'780ac8','CPA104',144.8432,-37.696,411.48,86.52,FALSE,170.76,13.66,'1437',1551242669,0.06451613
'780ac8','CPA104',144.8447,-37.7034,525.78,87.11,FALSE,170.48,11.38,'1437',1551242679,0.09677419
'780ac8','CPA104',144.8464,-37.7115,624.84,90.08,FALSE,171.13,7.48,'1437',1551242689,0.12903226
'780ac8','CPA104',144.8479,-37.7195,685.8,95.16,FALSE,171.61,5.2,'1437',1551242699,0.16129032
'780ac8','CPA104',144.8507,-37.7377,784.86,105.98,FALSE,179.72,5.85,'1437',1551242719,0.19354839
'780ac8','CPA104',144.8492,-37.7465,838.2,110.68,FALSE,194.81,4.88,'1437',1551242728,0.22580645
'780ac8','CPA104',144.8434,-37.7563,883.92,116.91,FALSE,215.51,3.58,'1437',1551242739,0.25806452
'780ac8','CPA104',144.833,-37.7642,944.88,121.14,FALSE,236.78,9.43,'1437',1551242749,0.29032258
'780ac8','CPA104',144.8211,-37.7684,1051.56,121.16,FALSE,255.49,11.38,'1437',1551242759,0.32258065
'780ac8','CPA104',144.807,-37.7691,1173.48,120.5,FALSE,275.88,12.68,'1437',1551242769,0.35483871
'780ac8','CPA104',144.7942,-37.7671,1303.02,119.17,FALSE,284.76,14.63,'1437',1551242779,0.38709677
'780ac8','CPA104',144.7804,-37.7638,1463.04,118.44,FALSE,287.96,12.03,'1437',1551242789,0.41935484
'780ac8','CPA104',144.7552,-37.7568,1577.34,129.88,FALSE,290.16,4.23,'1437',1551242809,0.45161290
'780ac8','CPA104',144.7414,-37.7527,1645.92,134.81,FALSE,290.79,9.75,'1437',1551242818,0.48387097
'780ac8','CPA104',144.7272,-37.7485,1752.6,136.44,FALSE,290.76,12.03,'1437',1551242828,0.51612903
'780ac8','CPA104',144.7118,-37.7424,1889.76,136.98,FALSE,304.29,13.66,'1437',1551242839,0.54838710
'780ac8','CPA104',144.7019,-37.735,2004.06,137.98,FALSE,322.57,11.7,'1437',1551242848,0.58064516
'780ac8','CPA104',144.6928,-37.7233,2103.12,141.86,FALSE,330.93,9.43,'1437',1551242859,0.61290323
'780ac8','CPA104',144.6853,-37.7125,2217.42,142.81,FALSE,330.66,12.35,'1437',1551242869,0.64516129
'780ac8','CPA104',144.6767,-37.7008,2331.72,143.72,FALSE,329.21,7.8,'1437',1551242879,0.67741936
'780ac8','CPA104',144.6683,-37.6898,2415.54,144.35,FALSE,328.41,9.75,'1437',1551242889,0.70967742
'780ac8','CPA104',144.6508,-37.6679,2659.38,145.28,FALSE,327.44,12.68,'1437',1551242909,0.74193548
'780ac8','CPA104',144.6416,-37.6563,2781.3,145.71,FALSE,327.54,11.38,'1437',1551242919,0.77419355
'780ac8','CPA104',144.6332,-37.6458,2872.74,148.28,FALSE,327.47,9.75,'1437',1551242929,0.80645161
'780ac8','CPA104',144.6235,-37.6337,2994.66,149.14,FALSE,327.68,12.68,'1437',1551242940,0.83870968
'780ac8','CPA104',144.6149,-37.6229,3108.96,150.29,FALSE,327.72,9.1,'1437',1551242949,0.87096774
'780ac8','CPA104',144.6053,-37.6106,3162.3,155.74,FALSE,328.09,3.58,'1437',1551242960,0.90322581
'780ac8','CPA104',144.5967,-37.5997,3192.78,161.3,FALSE,328.03,4.23,'1437',1551242968,0.93548387
'780ac8','CPA104',144.5869,-37.5872,3238.5,166.16,FALSE,328.03,3.9,'1437',1551242978,0.96774194
'780ac8','CPA104',144.5763,-37.5736,3268.98,172.15,FALSE,328.07,3.25,'1437',1551242989,1.00000000
'77058e','ALK604',144.8163,-37.5529,662.94,89.41,FALSE,171.73,-4.55,'7352',1551242678,0.00000000
'77058e','ALK604',144.818,-37.5619,624.84,87.46,FALSE,171.2,-4.23,'7352',1551242689,0.09090909
'77058e','ALK604',144.8193,-37.569,579.12,83.67,FALSE,171.87,-5.53,'7352',1551242699,0.18181818
'77058e','ALK604',144.822,-37.5836,495.3,78.58,FALSE,171.34,-3.58,'7352',1551242719,0.27272727
'77058e','ALK604',144.8232,-37.5905,449.58,75.81,FALSE,172.2,-4.88,'7352',1551242729,0.36363636
'77058e','ALK604',144.8245,-37.5971,411.48,72.68,FALSE,172.27,-3.58,'7352',1551242739,0.45454546
'77058e','ALK604',144.8257,-37.6037,373.38,70.96,FALSE,170.4,-3.25,'7352',1551242749,0.54545455
'77058e','ALK604',144.8267,-37.6091,350.52,71.81,FALSE,171.35,-3.25,'7352',1551242758,0.63636364
'77058e','ALK604',144.8281,-37.6164,274.32,72.24,FALSE,171.81,-4.23,'7352',1551242769,0.72727273
'77058e','ALK604',144.83,-37.6268,243.84,71.66,FALSE,172.16,-3.25,'7352',1551242785,0.81818182
'77058e','ALK604',144.8327,-37.6413,167.64,73.26,FALSE,171.93,-3.58,'7352',1551242808,0.90909091
'77058e','ALK604',144.8331,-37.643,160.02,72.75,FALSE,171.87,-3.9,'7352',1551242810,1.00000000
'7c6de4','',144.8391,-37.6759,137.16,79.01,FALSE,171.76,10.73,'3253',1551242769,0.00000000
'7c6de4','',144.84,-37.6807,220.98,80.03,FALSE,171.87,12.35,'3253',1551242776,0.03703704
'7c6de4','QFA818',144.8417,-37.6905,381,81.05,FALSE,171.97,12.68,'3253',1551242790,0.07407407
'7c6de4','QFA818',144.8446,-37.7052,563.88,89.57,FALSE,171.08,5.85,'3253',1551242809,0.11111111
